id calibrated_magnitude calibrated_error magnitude_rms_error x y alpha_j2000 delta_j2000 fwhm_world flags magnitude observation_id filter original_filter date user_id device_id target fits_id
180132358 14.0519 0.0376614667475224 0.008500000461936 1868.24450683594 2609.767578125 304.493632 37.933134 0.0007982673 0.0 15.2118 30194 R Red 2459002.58433449 7 2 "[111] PCyg" 30057
8599772 14.6170 0.0510840453207493 0.0159000009298325 2353.00805664062 1669.54919433594 304.493772 37.933136 0.001101137 2.0 15.6908 712 R Red 2457592.56289497 7 2 "[111] PCyg" 636
33752195 13.7154 0.0828215107321739 0.00419999985024333 2269.30517578125 1637.27880859375 304.492862 37.933138 0.001907589 3.0 14.0949 2780 I I-Band 2457981.54996673 7 2 "[111] PCyg" 2518
33792001 13.7154 0.0828215107321739 0.00419999985024333 2269.30517578125 1637.27880859375 304.492862 37.933138 0.001907589 3.0 14.0949 2780 I I-Band 2457981.54996673 7 2 "[111] PCyg" 2518
78163108 14.5088 0.0304146371781826 0.00600000005215406 2193.78173828125 1635.67504882812 304.493744 37.933138 0.0008696423 2.0 14.7232 8002 V Visual 2458411.27438802 7 2 "[111] PCyg" 7869
179372604 14.0792 0.0402105338871479 0.00630000000819564 1918.58227539062 2593.07861328125 304.493655 37.933142 0.0009129849 2.0 15.1991 30075 R Red 2458999.55176649 7 2 "[111] PCyg" 29960
186402998 14.1888 0.0499003119766712 0.00430000014603138 1865.66967773438 2602.1982421875 304.493612 37.933144 0.0009429602 2.0 14.4762 31543 V Visual 2459024.52328208 7 2 "[111] PCyg" 30849
100466048 14.8339 0.262414962053299 0.0996999964118004 656.00341796875 790.869506835938 304.493357 37.933155 0.001846352 0.0 14.2683 11480 V V 2458505.27900463 31 39 "[111] PCyg" 11096
174159718 14.0657 0.0976127311587334 0.0138999996706843 2986.50512695312 2002.73815917969 304.493651 37.933155 0.001231873 3.0 25.4011 29378 R Red 2458985.48125 58 144 "[111] PCyg" 29600
71224967 13.7113 0.0284318663179874 0.00789999961853027 2274.947265625 1694.02941894531 304.49345 37.933156 0.002109845 3.0 15.0498 7115 I I-Band 2458381.52789786 7 2 "[111] PCyg" 7096
10629459 13.8247 0.0868785753846169 0.034400001168251 2328.63354492188 1674.73742675781 304.493488 37.933159 0.001057673 0.0 15.3918 824 I I-Band 2457619.47814429 7 2 "[111] PCyg" 770
180107461 13.7987 0.0512380748987198 0.0120999999344349 1868.2216796875 2611.00952148438 304.493579 37.933175 0.0008637773 2.0 15.8068 30195 I I-Band 2459002.58252315 7 2 "[111] PCyg" 30059
78830303 13.2234 0.13563571870327 0.0337999984622002 1532.22888183594 1192.85876464844 304.493518 37.933177 0.007748037 3.0 15.8261 8084 I I 2458412.32208333 54 79 "[111] PCyg" 7924
14513928 14.2934 0.0344972237944603 0.00910000037401915 2345.59765625 1741.27368164062 304.493701 37.933178 0.001071765 0.0 15.5684 1007 V Visual 2457662.48049768 7 2 "[111] PCyg" 949
75439969 14.3002 0.027574434876442 0.00329999998211861 2281.09448242188 1635.06567382812 304.494371 37.933178 0.0008029265 2.0 14.3680 7659 V Visual 2458397.32535012 7 2 "[111] PCyg" 7646
179315866 13.8619 0.0514505244791508 0.00879999995231628 1917.71264648438 2593.02099609375 304.49363 37.933179 0.0008360768 2.0 15.8263 30077 I I-Band 2458999.55357928 7 2 "[111] PCyg" 29962
